onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
11.668666699988536	0	baseline	0	0.0	0.0	0.0	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
11.857007499987958	0	baseline	1	0.0	0.0	0.0	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
12.12972820000141	0	baseline	2	0.0	0.0	0.0	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
12.263530099997295	0	baseline	3	0.0	0.0	0.0	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
12.410954199993284	0	baseline	4	0.0	0.0	0.0	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
12.515568900009384	0	baseline	5	0.0	0.0	0.0	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
12.783976899983829	0	baseline	6	0.0	0.0	0.0	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
12.849623999994948	0	baseline	7	0.0	0.0	0.0	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
12.915848400007237	0	baseline	8	0.213181	0.113487	0.099694	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
12.983791400009068	0	baseline	9	0.0235	0.026453	-0.0029530000000000008	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
13.90336500000558	0	baseline	10	0.227495	0.111393	0.116102	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
15.058626999991247	0	baseline	11	-0.009985	-0.051384	0.041399	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
16.307988699991256	0	baseline	12	0.059607	0.07959	-0.019982999999999994	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
17.43578569998499	0	baseline	13	0.242344	0.250509	-0.008164999999999978	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
18.684121199999936	0	baseline	14	0.057887	-0.034556	0.092443	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
19.88490400000592	0	baseline	15	-0.057885	-0.343582	0.285697	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
21.10482390000834	0	baseline	16	-0.102076	-0.302074	0.199998	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
22.304634500003885	0	baseline	17	0.001532	-0.188092	0.18962400000000001	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
23.503808000008576	0	baseline	18	0.12764	0.034625	0.093015	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
24.64386119999108	0	baseline	19	0.039287	0.067316	-0.028029	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
25.93883589998586	0	baseline	20	0.055981	0.062889	-0.0069079999999999975	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
27.10032840000349	0	baseline	21	0.182403	0.152589	0.029814000000000007	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
28.30635009999969	0	baseline	22	0.113954	0.235309	-0.12135499999999999	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
29.48718209998333	0	baseline	23	0.192114	0.325286	-0.133172	n/a	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
30.71459109999705	0	feedback	24	0.203211	0.350297	-0.14708600000000002	0.0	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
31.887144699983764	0	feedback	25	0.022308	0.159245	-0.136937	-0.0035461487736012	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
33.130654300010065	0	feedback	26	0.004987	0.27269	-0.26770299999999997	-0.0077720213073679	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
34.302032600011444	0	feedback	27	0.035876	0.301697	-0.265821	-0.0160333294629938	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
35.472482499986654	0	feedback	28	-0.29965	0.107076	-0.40672600000000003	-0.0232111554336854	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
36.71626089999336	0	feedback	29	-0.360425	0.513029	-0.873454	-0.0369394182767053	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
37.887372900004266	0	feedback	30	0.496308	0.217357	0.27895100000000006	-0.0622095146630134	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
39.11138990000472	0	feedback	31	0.427169	0.652777	-0.22560800000000003	-0.0541391198201744	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
40.33029459998943	0	feedback	32	0.539186	0.415557	0.12362900000000004	-0.0606662361943879	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
41.525405899999896	0	feedback	33	0.379911	0.11609	0.26382099999999997	-0.0573279467178958	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
42.69477349999943	0	feedback	34	0.388399	-0.077432	0.465831	-0.0502041257052074	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
43.94591959999525	0	feedback	35	0.334615	-0.051692	0.386307	-0.0376255339094004	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
45.10928330000024	0	feedback	36	0.253049	-0.03725	0.29029900000000003	-0.0279393763005531	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
46.30735699998331	0	feedback	37	0.251818	0.039986	0.211832	-0.0198206267684421	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
47.4929584999918	0	feedback	38	0.16898	0.030621	0.13835899999999998	-0.013896352310431	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
48.69183789999806	0	feedback	39	0.249476	0.171293	0.078183	-0.0101603163182448	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
49.91037030000007	0	feedback	40	0.205946	0.192385	0.01356099999999999	-0.0079737838304682	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
51.0930115999945	0	feedback	41	0.191964	0.201683	-0.009719000000000005	-0.007555291695907	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
52.32507679998525	0	feedback	42	0.429939	0.285336	0.14460300000000004	-0.0078271015426601	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
53.4803649999958	0	feedback	43	0.266095	0.289563	-0.02346799999999999	-0.0033646564328632	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
54.67480139998952	0	feedback	44	0.310541	0.3663	-0.055759	-0.0040436144798741	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
55.91200399998343	0	feedback	45	0.60283	0.389394	0.21343599999999996	-0.0058718809693798	0	0	7.5	sub-remind2002	3	Feedback	7	7	6	6
