volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,11.54814329999499,12.748154099989915,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,10,11.655692399974214,12.855701299983775,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,10,11.88816639999277,13.088169599988031,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,10,12.000327299989294,13.200337899982696,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,10,12.189754499995615,13.389764999988255,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,10,12.333408499980578,13.533415999979479,0.0,0.0,baseline,0,0,nan,nan,nan,nan
6,10,12.399736599996686,13.599747499992372,0.0,0.0,baseline,0,0,nan,nan,nan,nan
7,10,12.45600339997327,13.65601439999882,0.0,0.0,baseline,0,0,nan,nan,nan,nan
8,10,12.50517619997845,13.705183399975066,-0.016298,-0.010886,baseline,0,0,nan,nan,nan,nan
9,10,12.840589100000216,14.04059919998981,0.798238,0.090357,baseline,0,0,nan,nan,nan,nan
10,10,13.877149199979613,15.07715919999755,0.534357,0.142558,baseline,0,0,nan,nan,nan,nan
11,10,15.098099999973783,16.29811079999781,0.379006,0.374105,baseline,0,0,nan,nan,nan,nan
12,10,16.300922499998705,17.50093339999439,0.32059,0.379879,baseline,0,0,nan,nan,nan,nan
13,10,17.488783499982674,18.688793899974552,-0.150467,-0.005319,baseline,0,0,nan,nan,nan,nan
14,10,18.65384919999633,19.853859899990493,-0.066559,0.063111,baseline,0,0,nan,nan,nan,nan
15,10,19.884350499982247,21.08436119997641,0.114599,0.310118,baseline,0,0,nan,nan,nan,nan
16,10,21.073765799985267,22.27377639997867,0.038031,0.077335,baseline,0,0,nan,nan,nan,nan
17,10,22.266032599989558,23.46604259997839,0.092061,-0.007369,baseline,0,0,nan,nan,nan,nan
18,10,23.503295399976196,24.70330589999794,0.076585,0.023888,baseline,0,0,nan,nan,nan,nan
19,10,24.689428499987116,25.889439099980518,0.316279,-0.109529,baseline,0,0,nan,nan,nan,nan
20,10,25.90082949999487,27.10083999998751,0.088757,-0.112095,baseline,0,0,nan,nan,nan,nan
21,10,27.091985099978046,28.291992299974662,0.010769,-0.088956,baseline,0,0,nan,nan,nan,nan
22,10,28.30161819999921,29.501628299988806,0.065853,-0.032483,baseline,0,0,nan,nan,nan,nan
23,10,29.46722389999195,30.667231699993135,0.117568,-0.054477,baseline,0,0,nan,nan,nan,nan
24,10,30.729635399999097,31.92963869999512,0.312327,-0.031353,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,10,31.875486599979922,33.075493999978065,0.334228,-0.245518,feedback,0,0,False,0.013258311763592063,0.3333333333333333,-0.3333333333333333
26,10,33.12059639999643,34.32059969999246,0.23876,-0.322739,feedback,0,0,False,0.03642221247887204,0.3333333333333333,-0.3333333333333333
27,10,34.28123599998071,35.48123949997826,-0.388293,0.235289,feedback,0,0,False,0.05885704961052788,0.3333333333333333,-0.3333333333333333
28,10,35.46288229999482,36.66288579999237,1.5178,0.702426,feedback,0,0,False,0.03308251921421566,0.3333333333333333,-0.3333333333333333
29,10,36.67779259997769,37.87779599997448,1.465643,0.365359,feedback,0,0,False,0.06790778893914044,0.3333333333333333,-0.3333333333333333
30,10,37.91346009998233,39.11346739997971,1.112589,0.312121,feedback,0,0,False,0.11490179055560004,0.3333333333333333,-0.3333333333333333
31,10,39.100620099983644,40.30062769998331,1.440286,0.195656,feedback,0,0,False,0.14247326043616548,0.3333333333333333,-0.3333333333333333
32,10,40.285443099972326,41.485454599972584,1.282598,0.349839,feedback,0,0,False,0.1939175833434369,0.3333333333333333,-0.3333333333333333
33,10,41.47186239997973,42.67186969997711,1.186411,0.242408,feedback,0,0,False,0.23375645944612206,0.3333333333333333,-0.3333333333333333
34,10,42.69685749997734,43.89686469997396,1.094342,0.027937,feedback,0,0,False,0.2727749590463511,0.3333333333333333,-0.3333333333333333
35,10,43.89294609997887,45.09294949997566,0.887515,0.23772,feedback,0,0,False,0.31832196172366045,0.3333333333333333,-0.3333333333333333
36,10,45.07604369998444,46.27605109998258,0.950833,0.190637,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
37,10,46.27758859997266,47.4775999000005,1.426953,0.810178,feedback,1,0,False,0.02827908024644626,0.3333333333333333,-0.3333333333333333
38,10,47.45952429997851,48.65953159997589,1.540868,0.960303,feedback,1,0,False,0.049523393992386915,0.3333333333333333,-0.3333333333333333
39,10,48.72431549997418,49.924318900000074,1.217167,0.685124,feedback,1,0,False,0.0751196688295438,0.3333333333333333,-0.3333333333333333
40,10,49.912003899982665,51.11200729997945,1.188236,0.37427,feedback,1,0,False,0.09711061545026928,0.3333333333333333,-0.3333333333333333
41,10,51.1068994999805,52.30690679997788,1.404756,0.323892,feedback,1,0,False,0.13524011608216677,0.3333333333333333,-0.3333333333333333
42,10,52.31485959998099,53.51486289997702,1.310436,0.233724,feedback,1,0,False,0.18438303269058023,0.3333333333333333,-0.3333333333333333
43,10,53.47461829998065,54.674626699986405,1.460216,0.38992,feedback,1,0,False,0.23037025550620047,0.3333333333333333,-0.3333333333333333
44,10,54.65317689999938,55.85318019999541,1.03213,0.135179,feedback,1,0,False,0.2746088268329082,0.3333333333333333,-0.3333333333333333
45,10,55.93969569998444,57.139703299984106,1.182975,0.25916,feedback,1,0,False,0.31044673500384984,0.3333333333333333,-0.3333333333333333
46,10,57.09405119999428,58.29405449999031,1.429336,0.443238,feedback,2,0,False,0.0,0.3333333333333333,-0.3333333333333333
47,10,58.30499679999775,59.50500409999513,1.287589,0.388227,feedback,2,0,False,0.03939979951140009,0.3333333333333333,-0.3333333333333333
48,10,59.5090491999872,60.70905259998399,1.055438,0.307526,feedback,2,0,False,0.0765731515425494,0.3333333333333333,-0.3333333333333333
49,10,60.660703099973034,61.86071139997803,1.16109,0.44909,feedback,2,0,False,0.10439527039779231,0.3333333333333333,-0.3333333333333333
50,10,61.8745805999788,63.07458839997999,1.034238,0.328131,feedback,2,0,False,0.1357863251187207,0.3333333333333333,-0.3333333333333333
51,10,63.10063109998009,64.30063849997823,1.300753,0.471786,feedback,2,0,False,0.16302616085095614,0.3333333333333333,-0.3333333333333333
52,10,64.3321970999823,65.53220469998196,1.227731,0.406933,feedback,2,0,False,0.19843199837835027,0.3333333333333333,-0.3333333333333333
53,10,65.55591349999304,66.75591819999973,0.86634,0.160804,feedback,2,0,False,0.23009632501630664,0.3333333333333333,-0.3333333333333333
54,10,66.68259829998715,67.88260569998529,0.561144,-0.579044,feedback,2,0,False,0.26023032671447777,0.3333333333333333,-0.3333333333333333
55,10,67.93044949998148,69.13045699998038,1.761399,1.031042,feedback,2,0,False,0.3104995737652435,0.3333333333333333,-0.3333333333333333
56,10,69.074512399995,70.27452080000076,1.68616,0.777119,feedback,3,0,False,0.0,0.3333333333333333,-0.3333333333333333
57,10,70.27463859997806,71.47464589997544,1.417349,0.773649,feedback,3,0,False,0.03506852008812701,0.3333333333333333,-0.3333333333333333
58,10,71.504011299985,72.70402019999456,0.872668,0.425689,feedback,3,0,False,0.06433519510074254,0.3333333333333333,-0.3333333333333333
59,10,72.71314889998757,73.91315619998495,1.028635,0.405831,feedback,3,0,False,0.08404185556156524,0.3333333333333333,-0.3333333333333333
60,10,73.8857192999858,75.08572669998394,1.136792,0.208283,feedback,3,0,False,0.11150038708461724,0.3333333333333333,-0.3333333333333333
61,10,75.14318419998745,76.34318749998347,0.964695,0.259225,feedback,3,0,False,0.14859920327178197,0.3333333333333333,-0.3333333333333333
62,10,76.29168239998398,77.4916895999806,1.616643,0.634545,feedback,3,0,False,0.17484249150463302,0.3333333333333333,-0.3333333333333333
63,10,77.4754509999766,78.67545819997322,0.906207,0.372221,feedback,3,0,False,0.2167886753985387,0.3333333333333333,-0.3333333333333333
64,10,78.71281909997924,79.91282649997738,0.919758,0.397486,feedback,3,0,False,0.23812422353056437,0.3333333333333333,-0.3333333333333333
65,10,79.90894019999541,81.1089435999922,0.896745,0.270556,feedback,3,0,False,0.2568330276128777,0.3333333333333333,-0.3333333333333333
66,10,81.09103769998183,82.2910449999792,0.811851,-0.041741,feedback,3,0,False,0.2818525703522853,0.3333333333333333,-0.3333333333333333
67,10,82.29444509997847,83.49445239997586,0.834991,-0.261894,feedback,3,0,False,0.31478200719733873,0.3333333333333333,-0.3333333333333333
68,10,83.49752509998507,84.69753249998321,0.872852,-0.450204,feedback,4,0,False,0.0,0.3333333333333333,-0.3333333333333333
