volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,9.375,11.79481439999654,12.994822299998486,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,9.375,11.93413910001982,13.134147000021766,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,9.375,12.138472699996782,13.338484299997798,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,9.375,12.308023999998113,13.50803190000006,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,9.375,12.486968100012746,13.68697590001393,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,9.375,12.570759199996246,13.770767099998192,0.0,0.0,baseline,0,0,nan,nan,nan,nan
6,9.375,12.703400200000033,13.903408400004263,0.0,0.0,baseline,0,0,nan,nan,nan,nan
7,9.375,12.887528300023405,14.087539700022898,0.0,0.0,baseline,0,0,nan,nan,nan,nan
8,9.375,12.998029300011694,14.19804230002337,0.086594,0.115582,baseline,0,0,nan,nan,nan,nan
9,9.375,13.054902200005017,14.254913500003749,0.080227,-0.019891,baseline,0,0,nan,nan,nan,nan
10,9.375,13.920859000005294,15.120870100002502,0.020255,0.011191,baseline,0,0,nan,nan,nan,nan
11,9.375,15.075117700005649,16.27512600001064,0.08563,0.000525,baseline,0,0,nan,nan,nan,nan
12,9.375,16.284273900004337,17.484285200003068,0.102155,0.151734,baseline,0,0,nan,nan,nan,nan
13,9.375,17.486670700018294,18.68668160001398,0.100913,0.120923,baseline,0,0,nan,nan,nan,nan
14,9.375,18.711879800015595,19.911883400013902,0.069481,0.066183,baseline,0,0,nan,nan,nan,nan
15,9.375,19.82293320001918,21.022944600018672,0.039035,0.048169,baseline,0,0,nan,nan,nan,nan
16,9.375,21.118528899998637,22.318545600009383,0.313965,0.379927,baseline,0,0,nan,nan,nan,nan
17,9.375,22.32137109999894,23.52137910000165,0.153683,0.374155,baseline,0,0,nan,nan,nan,nan
18,9.375,23.471075600013137,24.671088899997994,0.247223,0.360925,baseline,0,0,nan,nan,nan,nan
19,9.375,24.656611200014595,25.856622200011042,0.277354,0.457469,baseline,0,0,nan,nan,nan,nan
20,9.375,25.87453810000443,27.074549500003922,-0.059299,0.026822,baseline,0,0,nan,nan,nan,nan
21,9.375,27.06901760000619,28.26903070001863,0.018213,0.144298,baseline,0,0,nan,nan,nan,nan
22,9.375,28.30032609999762,29.500333899998804,0.108891,0.088883,baseline,0,0,nan,nan,nan,nan
23,9.375,29.468004599999404,30.668014400015817,0.285653,-0.00979,baseline,0,0,nan,nan,nan,nan
24,9.375,30.677885100012645,31.87789290001383,0.115613,-0.209153,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,9.375,31.90813320002053,33.10814120002324,0.166209,-0.172405,feedback,0,0,False,0.0105943766392112,0.3333333333333333,-0.3333333333333333
26,9.375,33.06628150001052,34.26628510000883,0.172133,-0.488927,feedback,0,0,False,0.02249019832155339,0.3333333333333333,-0.3333333333333333
27,9.375,34.30609920001007,35.50610280000838,0.234436,-0.250745,feedback,0,0,False,0.0473726768579941,0.3333333333333333,-0.3333333333333333
28,9.375,35.50804010001593,36.70804800001788,0.385909,-0.116322,feedback,0,0,False,0.06380878740304285,0.3333333333333333,-0.3333333333333333
29,9.375,36.74937850001152,37.949387600022604,0.272895,-0.336119,feedback,0,0,False,0.08334303615569717,0.3333333333333333,-0.3333333333333333
30,9.375,37.89152689999901,39.09153490000172,0.437682,-0.168614,feedback,0,0,False,0.1070306041669292,0.3333333333333333,-0.3333333333333333
31,9.375,39.11041980001028,40.31042330000783,0.256529,-0.544923,feedback,0,0,False,0.12833034104348287,0.3333333333333333,-0.3333333333333333
32,9.375,40.327897000010125,41.527906300022735,0.512043,-0.339495,feedback,0,0,False,0.15246383838168212,0.3333333333333333,-0.3333333333333333
33,9.375,41.50928160001058,42.70928950001253,0.605931,-0.276263,feedback,0,0,False,0.18131074850658324,0.3333333333333333,-0.3333333333333333
34,9.375,42.699245099996915,43.899252999998865,0.365957,-0.204565,feedback,0,0,False,0.2089824339687917,0.3333333333333333,-0.3333333333333333
35,9.375,43.89103470000555,45.09104270000826,0.261673,-0.335624,feedback,0,0,False,0.2318886777503021,0.3333333333333333,-0.3333333333333333
36,9.375,45.118820800009416,46.31882440000773,0.224622,-0.505616,feedback,0,0,False,0.2573687558370587,0.3333333333333333,-0.3333333333333333
37,9.375,46.25547770000412,47.455481400003194,0.178164,-0.633916,feedback,0,0,False,0.28210647741353256,0.3333333333333333,-0.3333333333333333
38,9.375,47.47378500000923,48.67379580000416,0.107347,-0.66159,feedback,0,0,False,0.3106355957364496,0.3333333333333333,-0.3333333333333333
