onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
12.015921199985314	0	baseline	0	0.0	0.0	0.0	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
12.105835199996363	0	baseline	1	0.0	0.0	0.0	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
12.338666900002863	0	baseline	2	0.0	0.0	0.0	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
12.50059329997748	0	baseline	3	0.0	0.0	0.0	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
12.756999199977145	0	baseline	4	0.0	0.0	0.0	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
12.921094799996354	0	baseline	5	0.0	0.0	0.0	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
13.054335900000297	0	baseline	6	0.0	0.0	0.0	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
13.105835499998648	0	baseline	7	0.0	0.0	0.0	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
13.155474300001517	0	baseline	8	0.243744	0.274413	-0.03066900000000003	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
13.204516199999487	0	baseline	9	-0.032154	-0.139026	0.10687200000000001	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
13.886471199977676	0	baseline	10	-0.001687	0.00809	-0.009777	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
15.02383279998321	0	baseline	11	0.170589	0.035433	0.135156	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
16.264028799982043	0	baseline	12	0.305148	0.05497	0.25017799999999996	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
17.46712019998813	0	baseline	13	0.113353	0.11896	-0.005607000000000001	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
18.63656839999021	0	baseline	14	-0.028357	-0.09507	0.066713	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
19.871231999975866	0	baseline	15	-0.040078	-0.064984	0.024905999999999998	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
21.0688405999972	0	baseline	16	-0.071131	0.03924	-0.110371	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
22.253841400000965	0	baseline	17	-0.37197	0.087301	-0.45927100000000004	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
23.45643459999701	0	baseline	18	-0.418552	0.243194	-0.661746	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
24.66225110000232	0	baseline	19	0.114796	0.195262	-0.080466	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
25.869192899990598	0	baseline	20	-0.163113	0.310872	-0.473985	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
27.06421829998726	0	baseline	21	-0.170333	0.029263	-0.19959600000000002	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
28.29983549998724	0	baseline	22	0.006528	-0.093186	0.09971400000000001	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
29.490191799995955	0	baseline	23	0.101057	0.269813	-0.16875600000000002	n/a	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
30.65884359998745	0	feedback	24	0.130508	0.33306	-0.202552	0.0	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
31.877659199992195	0	feedback	25	0.219754	0.096374	0.12338	-0.0050939715712285	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
33.058413999999175	0	feedback	26	0.07433	0.228633	-0.15430300000000002	-0.0018717517620758	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
34.25489149999339	0	feedback	27	0.178459	0.275593	-0.09713399999999997	-0.0062000681688225	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
35.51252299998305	0	feedback	28	0.399411	0.21219	0.18722100000000003	-0.0089247506821433	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
36.65865999998641	0	feedback	29	0.556845	0.096461	0.460384	-0.0040352449689857	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
37.856322499981616	0	feedback	30	0.657082	-0.099846	0.756928	0.0102148196395234	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
39.09266059999936	0	feedback	31	0.800514	-0.342837	1.143351	0.0336436809900258	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
40.32966029999079	0	feedback	32	0.928522	-0.0168	0.945322	0.0646096190280076	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
41.48431959998561	0	feedback	33	1.04745	0.01239	1.03506	0.0920409988160864	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
42.71035729997675	0	feedback	34	1.002143	-0.015585	1.017728	0.123077578340203	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
43.92934969998896	0	feedback	35	0.818903	0.210472	0.608431	0.1526100374271189	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
45.0932847999793	0	feedback	36	0.914158	0.063159	0.8509990000000001	0.1684999581655094	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
46.29552439998952	0	feedback	37	0.918199	0.260179	0.65802	0.1899016955620494	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
47.48981629998889	0	feedback	38	0.95878	0.009111	0.949669	0.20645021235428	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
48.71105699997861	0	feedback	39	1.01805	-0.471446	1.489496	0.233089149469428	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
49.91026849998161	0	feedback	40	0.946555	-0.468067	1.414622	0.2791928677439901	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
51.09527759999037	0	feedback	41	0.935079	-0.431191	1.36627	0.312032499817355	1	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
52.297487899981206	0	feedback	42	1.025008	-0.410303	1.435311	0.0	0	0	7.03125	sub-remind2002	5	Feedback	7	6	7	7
