onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
11.54814329999499	0	baseline	0	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
11.655692399974214	0	baseline	1	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
11.88816639999277	0	baseline	2	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
12.000327299989294	0	baseline	3	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
12.189754499995615	0	baseline	4	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
12.333408499980578	0	baseline	5	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
12.399736599996686	0	baseline	6	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
12.45600339997327	0	baseline	7	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
12.50517619997845	0	baseline	8	-0.016298	-0.010886	-0.005412	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
12.840589100000216	0	baseline	9	0.798238	0.090357	0.707881	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
13.877149199979613	0	baseline	10	0.534357	0.142558	0.391799	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
15.098099999973783	0	baseline	11	0.379006	0.374105	0.004900999999999989	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
16.300922499998705	0	baseline	12	0.32059	0.379879	-0.059289000000000036	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
17.488783499982674	0	baseline	13	-0.150467	-0.005319	-0.145148	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
18.65384919999633	0	baseline	14	-0.066559	0.063111	-0.12967	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
19.884350499982247	0	baseline	15	0.114599	0.310118	-0.195519	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
21.073765799985267	0	baseline	16	0.038031	0.077335	-0.039304	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
22.26603259998956	0	baseline	17	0.092061	-0.007369	0.09943	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
23.5032953999762	0	baseline	18	0.076585	0.023888	0.052697	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
24.68942849998712	0	baseline	19	0.316279	-0.109529	0.42580799999999996	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
25.90082949999487	0	baseline	20	0.088757	-0.112095	0.200852	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
27.091985099978046	0	baseline	21	0.010769	-0.088956	0.099725	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
28.30161819999921	0	baseline	22	0.065853	-0.032483	0.09833599999999999	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
29.46722389999195	0	baseline	23	0.117568	-0.054477	0.172045	n/a	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
30.729635399999097	0	feedback	24	0.312327	-0.031353	0.34368000000000004	0.0	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
31.87548659997992	0	feedback	25	0.334228	-0.245518	0.579746	0.013258311763592	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
33.12059639999643	0	feedback	26	0.23876	-0.322739	0.561499	0.036422212478872	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
34.28123599998071	0	feedback	27	-0.388293	0.235289	-0.623582	0.0588570496105278	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
35.46288229999482	0	feedback	28	1.5178	0.702426	0.815374	0.0330825192142156	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
36.67779259997769	0	feedback	29	1.465643	0.365359	1.100284	0.0679077889391404	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
37.91346009998233	0	feedback	30	1.112589	0.312121	0.8004680000000001	0.1149017905556	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
39.10062009998365	0	feedback	31	1.440286	0.195656	1.24463	0.1424732604361654	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
40.285443099972326	0	feedback	32	1.282598	0.349839	0.9327589999999999	0.1939175833434369	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
41.47186239997973	0	feedback	33	1.186411	0.242408	0.9440030000000001	0.233756459446122	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
42.69685749997734	0	feedback	34	1.094342	0.027937	1.0664049999999998	0.2727749590463511	0	0	10	sub-remind2002	1	Feedback	6	7	7	6
