onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
11.820686999999452	0	baseline	0	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
11.92181719999644	0	baseline	1	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
12.118941599997925	0	baseline	2	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
12.334586000011768	0	baseline	3	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
12.45828740001889	0	baseline	4	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
12.567587300000014	0	baseline	5	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
12.64565400002175	0	baseline	6	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
12.817511900007958	0	baseline	7	0.0	0.0	0.0	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
12.936317500018047	0	baseline	8	0.052933	0.177127	-0.124194	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
12.998936600022716	0	baseline	9	0.25027	0.063886	0.186384	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
13.86564260002342	0	baseline	10	0.157292	-0.023002	0.18029399999999998	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
15.05859380000038	0	baseline	11	-0.018503	0.005695	-0.024197999999999997	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
16.282977599999867	0	baseline	12	0.067422	-0.045998	0.11341999999999999	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
17.45461710001109	0	baseline	13	-0.004391	0.299923	-0.304314	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
18.670329800021136	0	baseline	14	0.148599	0.261456	-0.11285700000000001	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
19.90983089999645	0	baseline	15	0.145256	0.094364	0.05089199999999999	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
21.087151700019604	0	baseline	16	-0.036798	0.174346	-0.211144	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
22.26202990001184	0	baseline	17	0.05807	0.008879	0.049191	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
23.47557730000699	0	baseline	18	0.253207	-0.194242	0.447449	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
24.672534700017422	0	baseline	19	0.192372	-0.284305	0.47667699999999996	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
25.8830852000101	0	baseline	20	0.051037	-0.091272	0.14230900000000002	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
27.073725700000068	0	baseline	21	0.073666	-0.138284	0.21194999999999997	n/a	0	0	10	sub-remind2002	2	Feedback	6	6	7	6
