onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
11.79481439999654	0	baseline	0	0.0	0.0	0.0	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
11.93413910001982	0	baseline	1	0.0	0.0	0.0	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
12.138472699996782	0	baseline	2	0.0	0.0	0.0	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
12.308023999998111	0	baseline	3	0.0	0.0	0.0	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
12.486968100012746	0	baseline	4	0.0	0.0	0.0	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
12.570759199996246	0	baseline	5	0.0	0.0	0.0	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
12.703400200000033	0	baseline	6	0.0	0.0	0.0	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
12.887528300023405	0	baseline	7	0.0	0.0	0.0	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
12.998029300011694	0	baseline	8	0.086594	0.115582	-0.028988	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
13.054902200005015	0	baseline	9	0.080227	-0.019891	0.10011800000000001	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
13.920859000005294	0	baseline	10	0.020255	0.011191	0.009064	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
15.075117700005649	0	baseline	11	0.08563	0.000525	0.085105	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
16.284273900004337	0	baseline	12	0.102155	0.151734	-0.04957900000000001	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
17.486670700018294	0	baseline	13	0.100913	0.120923	-0.02001	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
18.711879800015595	0	baseline	14	0.069481	0.066183	0.0032979999999999954	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
19.82293320001918	0	baseline	15	0.039035	0.048169	-0.009133999999999996	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
21.11852889999864	0	baseline	16	0.313965	0.379927	-0.06596200000000002	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
22.32137109999894	0	baseline	17	0.153683	0.374155	-0.22047200000000003	n/a	0	0	9.375	sub-remind2002	4	Feedback	7	6	6	6
