onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
14.45774510037154	0	baseline	0	0.0	0.0	0.0	n/a	0	0	10	sub-remind3333	1	Feedback	2.0	n/a	n/a	n/a
14.61305780056864	0	baseline	1	0.0	0.0	0.0	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	3.0	n/a	n/a
14.733114800415931	0	baseline	2	0.0	0.0	0.0	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	3.0	n/a
14.898329799994826	0	baseline	3	0.0	0.0	0.0	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	3.0
15.03445010073483	0	baseline	4	0.0	0.0	0.0	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
15.136863900348544	0	baseline	5	0.0	0.0	0.0	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
15.233061300590634	0	baseline	6	0.0	0.0	0.0	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
15.300659200176597	0	baseline	7	0.0	0.0	0.0	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
15.472848900593815	0	baseline	8	0.133404	-0.198194	0.331598	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
15.5856955004856	0	baseline	9	0.207833	-0.354421	0.562254	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
15.702678800560534	0	baseline	10	0.076676	-0.12727	0.203946	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
16.77460420038551	0	baseline	11	0.207063	-0.228722	0.435785	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
17.986741499975324	0	baseline	12	0.080182	-0.169269	0.249451	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
19.19419930037111	0	baseline	13	0.193905	-0.285729	0.479634	n/a	0	0	10	sub-remind3333	1	Feedback	n/a	n/a	n/a	n/a
